9,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,330,ms delay.
7,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,31,ms delay.
9,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,33,ms delay.
6,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,405,ms delay.
14,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,496,ms delay.
6,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,49,ms delay.
3,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,564,ms delay.
14,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,41,ms delay.
3,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,32,ms delay.
13,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,622,ms delay.
13,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,34,ms delay.
1,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,693,ms delay.
1,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,31,ms delay.
5,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,758,ms delay.
5,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,33,ms delay.
8,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,823,ms delay.
8,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,28,ms delay.
5,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,37,ms delay.
5,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,24,ms delay.
1,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,108,ms delay.
13,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,160,ms delay.
1,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,24,ms delay.
13,::2022-05-21 06:01:30::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,23,ms delay.
3,::2022-05-21 06:01:30::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,228,ms delay.
